,P_fan,T_oa,T_roo,mass_flow,speed,T_roo_1,T_roo_2,T_roo_3,T_roo_4
18347400.0,26.859739086834125,291.5439422222222,293.4470846702789,0.2522707721021581,0.3363610294695442,293.7083656004486,293.96964653061826,294.2309274607879,294.4922083909576
18348300.0,45.01488996829069,291.9439161481482,293.5530579483817,0.28979927008823986,0.3863990267843198,293.4470846702789,293.7083656004486,293.96964653061826,294.2309274607879
18349200.0,80.05324925848892,292.7702346666666,294.12644567337674,0.33587940184465764,0.4478392024595435,293.5530579483817,293.4470846702789,293.7083656004486,293.96964653061826
18350100.0,115.09160854868715,293.5965531851852,294.6998333983717,0.3819595336010754,0.5092793781347672,294.12644567337674,293.5530579483817,293.4470846702789,293.7083656004486
18351000.0,150.1299678388854,294.42287170370366,295.2732211233667,0.4280396653574932,0.570719553809991,294.6998333983717,294.12644567337674,293.5530579483817,293.4470846702789
18351900.0,185.1683271290836,295.2491902222222,295.8466088483617,0.474119797113911,0.6321597294852146,295.2732211233667,294.6998333983717,294.12644567337674,293.5530579483817
18352800.0,220.20668641928185,296.0755087407407,296.4199965733567,0.5201999288703287,0.6935999051604382,295.8466088483617,295.2732211233667,294.6998333983717,294.12644567337674
18353700.0,218.31021152514302,296.7407327407407,296.56616463617263,0.5225826384864874,0.6967768513153165,296.4199965733567,295.8466088483617,295.2732211233667,294.6998333983717
18354600.0,199.03263819131627,297.33014755555547,296.5112881520808,0.5044018553307595,0.6725358071076795,296.56616463617263,296.4199965733567,295.8466088483617,295.2732211233667
18355500.0,179.75506485748943,297.9195623703704,296.4564116679889,0.4862210721750317,0.6482947629000423,296.5112881520808,296.56616463617263,296.4199965733567,295.8466088483617
18356400.0,160.47749152366262,298.5089771851852,296.4015351838971,0.4680402890193038,0.6240537186924051,296.4564116679889,296.5112881520808,296.56616463617263,296.4199965733567
18357300.0,141.1999181898358,299.098392,296.3466586998053,0.4498595058635759,0.5998126744847679,296.4015351838971,296.4564116679889,296.5112881520808,296.56616463617263
18358200.0,121.922344856009,299.6878068148148,296.2917822157135,0.4316787227078481,0.5755716302771308,296.3466586998053,296.4015351838971,296.4564116679889,296.5112881520808
18359100.0,130.369468614776,300.2707066666667,296.28314006054984,0.4405085288856272,0.5873447051808363,296.2917822157135,296.3466586998053,296.4015351838971,296.4564116679889
18360000.0,141.22743559898598,300.85303999999996,296.27851828181474,0.4516870819619721,0.6022494426159628,296.28314006054984,296.2917822157135,296.3466586998053,296.4015351838971
18360900.0,152.08540258319593,301.43537333333336,296.27389650307964,0.462865635038317,0.6171541800510894,296.27851828181474,296.28314006054984,296.2917822157135,296.3466586998053
18361800.0,162.94336956740585,302.0177066666667,296.2692747243445,0.4740441881146619,0.6320589174862159,296.27389650307964,296.27851828181474,296.28314006054984,296.2917822157135
18362700.0,173.80133655161583,302.60004,296.26465294560944,0.4852227411910068,0.6469636549213424,296.2692747243445,296.27389650307964,296.27851828181474,296.28314006054984
18363600.0,188.0185456736492,303.12666666666667,296.27672198349427,0.4981925549974481,0.6642567399965974,296.26465294560944,296.2692747243445,296.27389650307964,296.27851828181474
18364500.0,219.87177601925566,303.36083333333335,296.3764178086336,0.5205664876368951,0.6940886501825265,296.27672198349427,296.26465294560944,296.2692747243445,296.27389650307964
18365400.0,251.72500636486225,303.595,296.476113633773,0.5429404202763418,0.7239205603684558,296.3764178086336,296.27672198349427,296.26465294560944,296.2692747243445
18366300.0,283.57823671046884,303.82916666666665,296.57580945891243,0.5653143529157887,0.7537524705543849,296.476113633773,296.3764178086336,296.27672198349427,296.26465294560944
18367200.0,315.43146705607523,304.06333333333333,296.67550528405184,0.5876882855552356,0.7835843807403141,296.57580945891243,296.476113633773,296.3764178086336,296.27672198349427
18368100.0,347.2846974016818,304.2975,296.77520110919124,0.6100622181946824,0.8134162909262431,296.67550528405184,296.57580945891243,296.476113633773,296.3764178086336
18369000.0,342.8843886071005,304.30133333333333,296.8309429661276,0.5985233514472003,0.7980311352629337,296.77520110919124,296.67550528405184,296.57580945891243,296.476113633773
18369900.0,284.10377110223743,303.95966666666664,296.8207538707594,0.5361152856193246,0.7148203808257662,296.8309429661276,296.77520110919124,296.67550528405184,296.57580945891243
18370800.0,225.32315359737441,303.618,296.8105647753914,0.473707219791449,0.6316096263885986,296.8207538707594,296.8309429661276,296.77520110919124,296.67550528405184
18371700.0,166.5425360925114,303.2763333333333,296.8003756800232,0.4112991539635734,0.5483988719514311,296.8105647753914,296.8207538707594,296.8309429661276,296.77520110919124
18372600.0,107.76191858764831,302.93466666666666,296.7901865846551,0.3488910881356977,0.4651881175142637,296.8003756800232,296.8105647753914,296.8207538707594,296.8309429661276
18373500.0,48.98130108278531,302.593,296.779997489287,0.2864830223078221,0.3819773630770961,296.7901865846551,296.8003756800232,296.8105647753914,296.8207538707594
18374400.0,30.55975110848405,302.15,296.7229205887004,0.2709264071381107,0.3612352095174808,296.779997489287,296.7901865846551,296.8003756800232,296.8105647753914
18375300.0,34.840176620123714,301.65,296.6394692976784,0.2817237329636165,0.3756316439514887,296.7229205887004,296.779997489287,296.7901865846551,296.8003756800232
18376200.0,39.12060213176338,301.15,296.55601800665636,0.29252105878912243,0.3900280783854965,296.6394692976784,296.7229205887004,296.779997489287,296.7901865846551
18377100.0,43.401027643403054,300.65,296.4725667156344,0.3033183846146283,0.4044245128195044,296.55601800665636,296.6394692976784,296.7229205887004,296.779997489287
18378000.0,47.68145315504272,300.15,296.3891154246124,0.3141157104401342,0.41882094725351227,296.4725667156344,296.55601800665636,296.6394692976784,296.7229205887004
18378900.0,51.961878666682395,299.65,296.30566413359037,0.32491303626564005,0.4332173816875201,296.3891154246124,296.4725667156344,296.55601800665636,296.6394692976784
18379800.0,65.53056710020991,299.15,296.41802729568064,0.3451498048387988,0.46019973978506495,296.30566413359037,296.3891154246124,296.4725667156344,296.55601800665636
18380700.0,80.36583684126758,298.65,296.5570924286497,0.36667377015027375,0.488898360200365,296.41802729568064,296.30566413359037,296.3891154246124,296.4725667156344
18381600.0,95.20110658232522,298.15,296.6961575616188,0.3881977354617488,0.5175969806156651,296.5570924286497,296.41802729568064,296.30566413359037,296.3891154246124
18382500.0,110.03637632338292,297.65,296.835222694588,0.4097217007732238,0.546295601030965,296.6961575616188,296.5570924286497,296.41802729568064,296.30566413359037
18383400.0,124.8716460644406,297.15,296.97428782755713,0.4312456660846988,0.574994221446265,296.835222694588,296.6961575616188,296.5570924286497,296.41802729568064
18384300.0,139.84782208798896,296.67165466666665,297.0736859666014,0.4519320170583523,0.6025760227444696,296.97428782755713,296.835222694588,296.6961575616188,296.5570924286497
18385200.0,155.8573108498024,296.35211022222217,296.8821928168636,0.4664758628879813,0.6219678171839751,297.0736859666014,296.97428782755713,296.835222694588,296.6961575616188
18386100.0,171.8667996116157,296.03256577777773,296.69069966712584,0.4810197087176104,0.6413596116234804,296.8821928168636,297.0736859666014,296.97428782755713,296.835222694588
18387000.0,187.87628837342913,295.7130213333333,296.499206517388,0.4955635545472394,0.6607514060629859,296.69069966712584,296.8821928168636,297.0736859666014,296.97428782755713
18387900.0,203.8857771352425,295.39347688888887,296.30771336765025,0.5101074003768684,0.6801432005024912,296.499206517388,296.69069966712584,296.8821928168636,297.0736859666014
18388800.0,219.8952658970559,295.07393244444444,296.1162202179125,0.5246512462064974,0.6995349949419967,296.30771336765025,296.499206517388,296.69069966712584,296.8821928168636
18389700.0,215.8121275790398,294.72876,295.92593981501864,0.5052743508163687,0.6736991344218249,296.1162202179125,296.30771336765025,296.499206517388,296.69069966712584
18390600.0,176.00876334132678,294.3380266666666,295.73781540651385,0.4255939154800042,0.567458553973339,295.92593981501864,296.1162202179125,296.30771336765025,296.499206517388
18391500.0,136.2053991036138,293.94729333333333,295.549690998009,0.34591348014363965,0.4612179735248528,295.73781540651385,295.92593981501864,296.1162202179125,296.30771336765025
18392400.0,96.40203486590076,293.55656,295.3615665895042,0.26623304480727505,0.3549773930763667,295.549690998009,295.73781540651385,295.92593981501864,296.1162202179125
18393300.0,56.59867062818776,293.16582666666665,295.17344218099936,0.18655260947091049,0.2487368126278805,295.3615665895042,295.549690998009,295.73781540651385,295.92593981501864
18394200.0,16.795306390474735,292.7750933333333,294.9853177724946,0.10687217413454586,0.14249623217939444,295.17344218099936,295.3615665895042,295.549690998009,295.73781540651385
18395100.0,0.8739606953895421,292.4611533333333,294.7475562249245,0.07500000000000001,0.1,294.9853177724946,295.17344218099936,295.3615665895042,295.549690998009
18396000.0,0.8739606953895421,292.1984088888889,294.4767032513108,0.07500000000000001,0.1,294.7475562249245,294.9853177724946,295.17344218099936,295.3615665895042
18396900.0,0.8739606953895421,291.9356644444444,294.2058502776971,0.07500000000000001,0.1,294.4767032513108,294.7475562249245,294.9853177724946,295.17344218099936
18397800.0,0.8739606953895421,291.67292000000003,293.93499730408337,0.07500000000000001,0.1,294.2058502776971,294.4767032513108,294.7475562249245,294.9853177724946
18398700.0,0.8739606953895421,291.41017555555555,293.66414433046964,0.07500000000000001,0.1,293.93499730408337,294.2058502776971,294.4767032513108,294.7475562249245
18399600.0,0.8739606953895421,291.1474311111112,293.3932913568559,0.07500000000000001,0.1,293.66414433046964,293.93499730408337,294.2058502776971,294.4767032513108
18400500.0,0.8739606953895421,290.966064,293.13491373580484,0.07500000000000001,0.1,293.3932913568559,293.66414433046964,293.93499730408337,294.2058502776971
18401400.0,0.8739606953895421,290.8001973333333,292.87891237238466,0.07500000000000001,0.1,293.13491373580484,293.3932913568559,293.66414433046964,293.93499730408337
18402300.0,0.8739606953895421,290.63433066666664,292.6229110089645,0.07500000000000001,0.1,292.87891237238466,293.13491373580484,293.3932913568559,293.66414433046964
18403200.0,0.8739606953895421,290.46846400000004,292.3669096455443,0.07500000000000001,0.1,292.6229110089645,292.87891237238466,293.13491373580484,293.3932913568559
18404100.0,0.8739606953895421,290.3025973333333,292.11090828212417,0.07500000000000001,0.1,292.3669096455443,292.6229110089645,292.87891237238466,293.13491373580484
18405000.0,0.8739606953895421,290.15,291.86361774452234,0.07500000000000001,0.1,292.11090828212417,292.3669096455443,292.6229110089645,292.87891237238466
18405900.0,0.8739606953895421,290.15,291.7165017038305,0.07500000000000001,0.1,291.86361774452234,292.11090828212417,292.3669096455443,292.6229110089645
18406800.0,0.8739606953895421,290.15,291.5693856631388,0.07500000000000001,0.1,291.7165017038305,291.86361774452234,292.11090828212417,292.3669096455443
18407700.0,0.8739606953895421,290.15,291.42226962244706,0.07500000000000001,0.1,291.5693856631388,291.7165017038305,291.86361774452234,292.11090828212417
18408600.0,0.8739606953895421,290.15,291.2751535817553,0.07500000000000001,0.1,291.42226962244706,291.5693856631388,291.7165017038305,291.86361774452234
18409500.0,0.8739606953895421,290.15,291.12803754106363,0.07500000000000001,0.1,291.2751535817553,291.42226962244706,291.5693856631388,291.7165017038305
18410400.0,0.8739606953895421,290.135888,290.9955306933294,0.07500000000000001,0.1,291.12803754106363,291.2751535817553,291.42226962244706,291.5693856631388
18411300.0,0.8739606953895421,290.091788,290.89406838063,0.07500000000000001,0.1,290.9955306933294,291.12803754106363,291.2751535817553,291.42226962244706
18412200.0,0.8739606953895421,290.047688,290.7926060679305,0.07500000000000001,0.1,290.89406838063,290.9955306933294,291.12803754106363,291.2751535817553
18413100.0,0.8739606953895421,290.003588,290.69114375523105,0.07500000000000001,0.1,290.7926060679305,290.89406838063,290.9955306933294,291.12803754106363
18414000.0,0.8739606953895421,289.959488,290.5896814425316,0.07500000000000001,0.1,290.69114375523105,290.7926060679305,290.89406838063,290.9955306933294
18414900.0,0.8739606953895421,289.915388,290.4882191298321,0.07500000000000001,0.1,290.5896814425316,290.69114375523105,290.7926060679305,290.89406838063
18415800.0,0.8739606953895421,289.80945777777777,290.3553759352567,0.07500000000000001,0.1,290.4882191298321,290.5896814425316,290.69114375523105,290.7926060679305
18416700.0,0.8739606953895421,289.65494666666666,290.19787633349307,0.07500000000000001,0.1,290.3553759352567,290.4882191298321,290.5896814425316,290.69114375523105
18417600.0,0.8739606953895421,289.50043555555555,290.0403767317294,0.07500000000000001,0.1,290.19787633349307,290.3553759352567,290.4882191298321,290.5896814425316
18418500.0,0.8739606953895421,289.34592444444445,289.88287712996583,0.07500000000000001,0.1,290.0403767317294,290.19787633349307,290.3553759352567,290.4882191298321
18419400.0,0.8739606953895421,289.19141333333334,289.72537752820216,0.07500000000000001,0.1,289.88287712996583,290.0403767317294,290.19787633349307,290.3553759352567
18420300.0,0.8739606953895421,289.0369022222222,289.5678779264385,0.07500000000000001,0.1,289.72537752820216,289.88287712996583,290.0403767317294,290.19787633349307
18421200.0,0.8739606953895421,289.1951822222222,289.56925514286917,0.07500000000000001,0.1,289.5678779264385,289.72537752820216,289.88287712996583,290.0403767317294
18422100.0,0.8739606953895421,289.43166,289.61035156384867,0.07500000000000001,0.1,289.56925514286917,289.5678779264385,289.72537752820216,289.88287712996583
18423000.0,0.8739606953895421,289.66813777777776,289.65144798482805,0.07500000000000001,0.1,289.61035156384867,289.56925514286917,289.5678779264385,289.72537752820216
18423900.0,0.8739606953895421,289.90461555555555,289.69254440580744,0.07500000000000001,0.1,289.65144798482805,289.61035156384867,289.56925514286917,289.5678779264385
18424800.0,0.8739606953895421,290.14109333333334,289.7336408267868,0.07500000000000001,0.1,289.69254440580744,289.65144798482805,289.61035156384867,289.56925514286917
18425700.0,3.133640186430598,290.38274444444437,289.79843228963847,0.07864471520022191,0.10485962026696256,289.7336408267868,289.69254440580744,289.65144798482805,289.61035156384867
18426600.0,59.62562746245698,290.74855555555547,290.43190475742375,0.16976259520576958,0.2263501269410261,289.79843228963847,289.7336408267868,289.69254440580744,289.65144798482805
18427500.0,116.11761473848335,291.1143666666666,291.06537722520903,0.2608804752113173,0.3478406336150897,290.43190475742375,289.79843228963847,289.7336408267868,289.69254440580744
18428400.0,172.60960201450973,291.48017777777767,291.6988496929943,0.35199835521686496,0.4693311402891534,291.06537722520903,290.43190475742375,289.79843228963847,289.7336408267868
18429300.0,229.1015892905361,291.8459888888889,292.3323221607796,0.4431162352224127,0.5908216469632169,291.6988496929943,291.06537722520903,290.43190475742375,289.79843228963847
18430200.0,285.5935765665625,292.2118,292.9657946285648,0.5342341152279604,0.7123121536372804,292.3323221607796,291.6988496929943,291.06537722520903,290.43190475742375
18431100.0,312.92283946430723,292.6168764444444,293.56316454383204,0.5864633592914941,0.7819511457219919,292.9657946285648,292.3323221607796,291.6988496929943,291.06537722520903
18432000.0,265.26223967504194,293.12292088888887,294.06769932405274,0.5386932537898488,0.7182576717197983,293.56316454383204,292.9657946285648,292.3323221607796,291.6988496929943
18432900.0,217.60163988577662,293.6289653333333,294.57223410427343,0.4909231482882035,0.6545641977176047,294.06769932405274,293.56316454383204,292.9657946285648,292.3323221607796
18433800.0,169.9410400965114,294.13500977777767,295.07676888449413,0.4431530427865583,0.5908707237154109,294.57223410427343,294.06769932405274,293.56316454383204,292.9657946285648
18434700.0,122.28044030724605,294.6410542222222,295.5813036647148,0.39538293728491297,0.5271772497132173,295.07676888449413,294.57223410427343,294.06769932405274,293.56316454383204
18435600.0,74.61984051798075,295.14709866666664,296.0858384449355,0.3476128317832678,0.4634837757110237,295.5813036647148,295.07676888449413,294.57223410427343,294.06769932405274
18436500.0,55.17149272596665,295.68765377777777,296.3565071445998,0.3305862728778436,0.4407816971704581,296.0858384449355,295.5813036647148,295.07676888449413,294.57223410427343
18437400.0,61.76522370064596,296.2600648888888,296.411299462212,0.3419383723689311,0.4559178298252414,296.3565071445998,296.0858384449355,295.5813036647148,295.07676888449413
18438300.0,68.35895467532526,296.832476,296.46609177982407,0.3532904718600186,0.4710539624800248,296.411299462212,296.3565071445998,296.0858384449355,295.5813036647148
18439200.0,74.95268565000458,297.40488711111107,296.52088409743624,0.3646425713511061,0.4861900951348082,296.46609177982407,296.411299462212,296.3565071445998,296.0858384449355
18440100.0,81.5464166246839,297.9772982222222,296.57567641504835,0.3759946708421937,0.5013262277895916,296.52088409743624,296.46609177982407,296.411299462212,296.3565071445998
18441000.0,88.14014759936319,298.54970933333334,296.63046873266063,0.3873467703332812,0.5164623604443749,296.57567641504835,296.52088409743624,296.46609177982407,296.411299462212
18441900.0,79.69792220602177,299.4078888888889,296.9181021392518,0.3661413063602088,0.4881884084802784,296.63046873266063,296.57567641504835,296.52088409743624,296.46609177982407
18442800.0,66.5075000648843,300.3563111111111,297.2792643107838,0.33465450655634915,0.4462060087417988,296.9181021392518,296.63046873266063,296.57567641504835,296.52088409743624
18443700.0,53.317077923746844,301.30473333333333,297.64042648231566,0.30316770675248944,0.4042236090033192,297.2792643107838,296.9181021392518,296.63046873266063,296.57567641504835
18444600.0,40.12665578260938,302.2531555555555,298.0015886538476,0.2716809069486297,0.3622412092648397,297.64042648231566,297.2792643107838,296.9181021392518,296.63046873266063
18445500.0,26.93623364147192,303.20157777777774,298.36275082537963,0.24019410714477005,0.3202588095263601,298.0015886538476,297.64042648231566,297.2792643107838,296.9181021392518
18446400.0,13.745811500334465,304.15,298.7239129969116,0.2087073073409104,0.2782764097878805,298.36275082537963,298.0015886538476,297.64042648231566,297.2792643107838
18447300.0,73.00567341493999,304.34842222222215,298.4174530839302,0.2795917651117912,0.3727890201490549,298.7239129969116,298.36275082537963,298.0015886538476,297.64042648231566
18448200.0,132.2655353295455,304.54684444444445,298.11099317094875,0.35047622288267205,0.4673016305102293,298.4174530839302,298.7239129969116,298.36275082537963,298.0015886538476
18449100.0,191.525397244151,304.7452666666667,297.80453325796736,0.4213606806535528,0.5618142408714037,298.11099317094875,298.4174530839302,298.7239129969116,298.36275082537963
18450000.0,250.78525915875653,304.9436888888889,297.498073344986,0.4922451384244336,0.6563268512325782,297.80453325796736,298.11099317094875,298.4174530839302,298.7239129969116
18450900.0,310.04512107336205,305.1421111111111,297.1916134320045,0.5631295961953144,0.7508394615937526,297.498073344986,297.80453325796736,298.11099317094875,298.4174530839302
18451800.0,340.7093594267438,305.2502906666667,297.08344746768523,0.5991408689463658,0.7988544919284877,297.1916134320045,297.498073344986,297.80453325796736,298.11099317094875
18452700.0,280.8207898362504,305.07270177777775,297.60321234079566,0.5247203891346235,0.6996271855128313,297.08344746768523,297.1916134320045,297.498073344986,297.80453325796736
18453600.0,220.93222024575687,304.8951128888889,298.12297721390615,0.4502999093228813,0.6003998790971751,297.60321234079566,297.08344746768523,297.1916134320045,297.498073344986
18454500.0,161.04365065526338,304.717524,298.6427420870165,0.3758794295111391,0.5011725726815187,298.12297721390615,297.60321234079566,297.08344746768523,297.1916134320045
18455400.0,101.15508106476992,304.5399351111111,299.1625069601269,0.30145894969939685,0.4019452662658624,298.6427420870165,298.12297721390615,297.60321234079566,297.08344746768523
18456300.0,41.26651147427645,304.3623462222222,299.6822718332373,0.22703846988765455,0.3027179598502061,299.1625069601269,298.6427420870165,298.12297721390615,297.60321234079566
18457200.0,12.640045194323525,304.1294986666667,299.66797540947965,0.1975413457676614,0.26338846102354857,299.6822718332373,299.1625069601269,298.6427420870165,298.12297721390615
18458100.0,17.880857500789475,303.8367875555556,299.0751125807813,0.2167111903137297,0.2889482537516396,299.66797540947965,299.6822718332373,299.1625069601269,298.6427420870165
18459000.0,23.12166980725543,303.54407644444444,298.482249752083,0.23588103485979806,0.31450804647973074,299.0751125807813,299.66797540947965,299.6822718332373,299.1625069601269
18459900.0,28.362482113721384,303.2513653333333,297.88938692338473,0.25505087940586635,0.3400678392078218,298.482249752083,299.0751125807813,299.66797540947965,299.6822718332373
18460800.0,33.60329442018733,302.95865422222215,297.29652409468645,0.27422072395193464,0.3656276319359129,297.88938692338473,298.482249752083,299.0751125807813,299.66797540947965
18461700.0,38.84410672665329,302.6659431111111,296.7036612659882,0.2933905684980029,0.3911874246640039,297.29652409468645,297.88938692338473,298.482249752083,299.0751125807813
18462600.0,37.630403708768185,302.21473599999996,296.55252133239503,0.2904059021466914,0.3872078695289218,296.7036612659882,297.29652409468645,297.88938692338473,298.482249752083
18463500.0,33.906611398079875,301.7018915555556,296.57316252467615,0.27880559266862104,0.371740790224828,296.55252133239503,296.7036612659882,297.29652409468645,297.88938692338473
18464400.0,30.182819087391575,301.1890471111111,296.59380371695715,0.2672052831905506,0.3562737109207341,296.57316252467615,296.55252133239503,296.7036612659882,297.29652409468645
18465300.0,26.459026776703286,300.67620266666665,296.61444490923833,0.2556049737124802,0.3408066316166403,296.59380371695715,296.57316252467615,296.55252133239503,296.7036612659882
18466200.0,22.735234466014987,300.1633582222222,296.63508610151945,0.2440046642344098,0.3253395523125464,296.61444490923833,296.59380371695715,296.57316252467615,296.55252133239503
18467100.0,19.011442155326687,299.65051377777775,296.6557272938005,0.23240435475633944,0.3098724730084525,296.63508610151945,296.61444490923833,296.59380371695715,296.57316252467615
18468000.0,51.85955687770347,298.98333333333335,296.7287096992643,0.2805288628408403,0.37403848378778703,296.6557272938005,296.63508610151945,296.61444490923833,296.59380371695715
18468900.0,86.2315010597913,298.30972222222215,296.80387298861064,0.3311419049904482,0.4415225399872643,296.7287096992643,296.6557272938005,296.63508610151945,296.61444490923833
18469800.0,120.60344524187911,297.6361111111111,296.879036277957,0.3817549471400562,0.5090065961867416,296.80387298861064,296.7287096992643,296.6557272938005,296.63508610151945
18470700.0,154.97538942396696,296.9625,296.95419956730336,0.4323679892896641,0.5764906523862189,296.879036277957,296.80387298861064,296.7287096992643,296.6557272938005
18471600.0,189.3473336060548,296.2888888888889,297.02936285664975,0.4829810314392721,0.6439747085856962,296.95419956730336,296.879036277957,296.80387298861064,296.7287096992643
18472500.0,209.345898387269,295.65,297.0525182040092,0.5078995392853836,0.6771993857138447,297.02936285664975,296.95419956730336,296.879036277957,296.80387298861064
18473400.0,171.85094556498848,295.15,296.86764178342094,0.4300399099175088,0.5733865465566784,297.0525182040092,297.02936285664975,296.95419956730336,296.879036277957
18474300.0,134.355992742708,294.65,296.68276536283264,0.3521802805496341,0.4695737073995121,296.86764178342094,297.0525182040092,297.02936285664975,296.95419956730336
18475200.0,96.86103992042756,294.15,296.4978889422444,0.2743206511817593,0.36576086824234577,296.68276536283264,296.86764178342094,297.0525182040092,297.02936285664975
18476100.0,59.3660870981471,293.65,296.3130125216561,0.19646102181388456,0.26194802908517945,296.4978889422444,296.68276536283264,296.86764178342094,297.0525182040092
18477000.0,21.87113427586661,293.15,296.12813610106787,0.11860139244600988,0.15813518992801312,296.3130125216561,296.4978889422444,296.68276536283264,296.86764178342094
18477900.0,0.8739606953895421,292.81033192592594,295.88915734752527,0.07500000000000001,0.1,296.12813610106787,296.3130125216561,296.4978889422444,296.68276536283264
18478800.0,0.8739606953895421,292.67472266666664,295.5813210793135,0.07500000000000001,0.1,295.88915734752527,296.12813610106787,296.3130125216561,296.4978889422444
18479700.0,0.8739606953895421,292.5391134074074,295.27348481110175,0.07500000000000001,0.1,295.5813210793135,295.88915734752527,296.12813610106787,296.3130125216561
18480600.0,0.8739606953895421,292.4035041481482,294.96564854289005,0.07500000000000001,0.1,295.27348481110175,295.5813210793135,295.88915734752527,296.12813610106787
